taxa	GenLength
Oriolus_decipiens	2.412006671
Oriolus_bouroensis	2.412006671
Oriolus_xanthonotus	3.01031508
Oriolus_steerii	3.246848584
Oriolus_albiloris	3.17556357
Oriolus_isabellae	2.845600842
Oriolus_hosii	3.293104501
Oriolus_consanguineus	2.412006671
Oriolus_cruentus	2.412006671
Oriolus_traillii	3.092283019
Oriolus_mellianus	3.13048783
Oriolus_xanthornus	3.158499383
Oriolus_brachyrynchus	3.32695369
Oriolus_crassirostris	2.932562131
Oriolus_chlorocephalus	3.190018708
Oriolus_monacha	3.177039335
Oriolus_larvatus	3.635542421
Oriolus_percivali	3.162113717
Oriolus_nigripennis	3.11008707
Oriolus_oriolus	3.219543712
Oriolus_kundoo	2.412006671
Oriolus_auratus	3.152710328
Oriolus_chinensis	3.360096212
Oriolus_tenuirostris	2.97393101
Oreocharis_arfaki	2.770293652
Paramythia_olivacea	2.534393376
Paramythia_montium	2.534393376
Aleadryas_rufinucha	3.626322368
Ornorectes_cristatus	3.785628762
Oreoica_gutturalis	3.741642956
Ptilorrhoa_leucosticta	3.339468767
Ptilorrhoa_castanonota	3.870188327
Ptilorrhoa_caerulescens	3.337292498
Ptilorrhoa_geislerorum	2.320573783
Cinclosoma_ajax	3.217766626
Cinclosoma_punctatum	3.658201263
Cinclosoma_castanotum	3.555484136
Cinclosoma_marginatum	2.320573783
Cinclosoma_castaneothorax	2.320573783
Cinclosoma_alisteri	2.320573783
Cinclosoma_cinnamomeum	2.320573783
Falcunculus_whitei	2.942070366
Falcunculus_leucogaster	2.942070366
Falcunculus_frontatus	2.942070366
Melanorectes_nigrescens	4.428110471
Coracornis_raveni	3.207022501
Coracornis_sanghirensis	3.13304605
Pachycephala_olivacea	4.37925179
Pachycephala_rufogularis	4.111871625
Pachycephala_inornata	4.157309295
Pachycephala_nudigula	3.904581124
Pachycephala_schlegelii	3.789658112
Pachycephala_soror	3.972864503
Pachycephala_caledonica	3.788978098
Pachycephala_richardsi	5.148774752
Pachycephala_implicata	5.148774752
Pachycephala_meyeri	3.527031578
Pachycephala_lorentzi	3.519921703
Pachycephala_modesta	3.483626136
Pachycephala_tenebrosa	4.417787382
Pachycephala_philippinensis	3.639349776
Pachycephala_sulfuriventer	3.828805042
Pachycephala_hypoxantha	3.94194877
Pachycephala_cinerea	3.749633059
Pachycephala_albiventris	3.735017742
Pachycephala_homeyeri	3.876263439
Pachycephala_teysmanni	5.148774752
Pachycephala_fulvotincta	5.148774752
Pachycephala_phaionota	3.8886801540000002
Pachycephala_hyperythra	3.892033432
Pachycephala_griseiceps	5.148774752
Pachycephala_simplex	5.148774752
Pachycephala_arctitorquis	3.910367869
Pachycephala_orpheus	3.903033235
Pachycephala_griseonota	3.85176956
Pachycephala_monacha	3.918832746
Pachycephala_leucogastra	3.495394045
Pachycephala_rufiventris	5.985302862
Pachycephala_lanioides	5.571461976
Pachycephala_orioloides	5.148774752
Pachycephala_feminina	5.148774752
Pachycephala_flavifrons	4.321207964
Pachycephala_jacquinoti	4.696644857
Pachycephala_vitiensis	5.148774752
Pachycephala_mentalis	5.148774752
Pachycephala_par	5.148774752
Pachycephala_pectoralis	6.559971144
Pachycephala_melanura	4.285321013
Pachycephala_aurea	3.690358491
Pseudorectes_ferrugineus	4.940178385
Pseudorectes_incertus	3.847311076
Colluricincla_tenebrosa	4.62313422
Colluricincla_megarhyncha	6.82862179
Colluricincla_boweri	4.428021312
Colluricincla_harmonica	5.00412569
Colluricincla_woodwardi	4.595410277
Androphobus_viridis	3.264163563
Psophodes_nigrogularis	2.963300272
Psophodes_olivaceus	3.245720962
Psophodes_occidentalis	2.773815939
Psophodes_cristatus	2.788837444
Pteruthius_rufiventer	3.193256801
Pteruthius_aeralatus	2.534393376
Pteruthius_flaviscapis	2.534393376
Pteruthius_xanthochlorus	2.392268839
Pteruthius_melanotis	2.051152161
Pteruthius_aenobarbus	3.277255231
Erpornis_zantholeuca	2.564917983
Cyclarhis_gujanensis	3.141201738
Cyclarhis_nigrirostris	3.122394455
Hylophilus_amaurocephalus	2.356628002
Hylophilus_poicilotis	2.249038149
Hylophilus_olivaceus	2.421571856
Hylophilus_pectoralis	2.384292371
Hylophilus_viridiflavus	2.534393376
Hylophilus_flavipes	2.534393376
Hylophilus_insularis	2.534393376
Hylophilus_semicinereus	2.467299703
Hylophilus_thoracicus	2.480711789
Hylophilus_griseiventris	2.534393376
Hylophilus_brunneiceps	2.359376355
Vireolanius_melitophrys	3.059886547
Vireolanius_pulchellus	2.79385629
Vireolanius_eximius	3.014914968
Vireolanius_leucotis	2.911619289
Vireolanius_mikettae	2.534393376
Tunchiornis_ochraceiceps	2.534393376
Tunchiornis_luteifrons	2.534393376
Pachysylvia_hypochrysea	2.34619692
Pachysylvia_decurtata	2.456496786
Pachysylvia_hypoxantha	2.679029781
Pachysylvia_muscicapina	2.431788512
Pachysylvia_aurantiifrons	2.300577686
Pachysylvia_semibrunnea	2.403426377
Vireo_sclateri	2.482063451
Vireo_philadelphicus	2.255599547
Vireo_leucophrys	2.701640198
Vireo_gilvus	2.719934475
Vireo_flavoviridis	2.814393624
Vireo_magister	2.863454174
Vireo_olivaceus	2.589017783
Vireo_altiloquus	2.860394463
Vireo_gracilirostris	2.744538108
Vireo_vicinior	2.17768724
Vireo_huttoni	2.776791813
Vireo_flavifrons	2.352781493
Vireo_carmioli	2.91161063
Vireo_masteri	2.493455721
Vireo_cassinii	2.30111226
Vireo_plumbeus	2.303455161
Vireo_solitarius	2.339618291
Vireo_osburni	2.717288808
Vireo_modestus	2.581839666
Vireo_nanus	2.870657647
Vireo_bellii	2.186976141
Vireo_latimeri	3.448288938
Vireo_brevipennis	2.409849846
Vireo_atricapilla	2.563576795
Vireo_nelsoni	2.294042917
Vireo_pallens	2.65641237
Vireo_caribaeus	2.515408128
Vireo_bairdi	2.402321176
Vireo_griseus	2.409588172
Vireo_crassirostris	2.635583823
Vireo_gundlachii	2.660987418
Pericrocotus_erythropygius	2.228729393
Pericrocotus_albifrons	2.032553545
Pericrocotus_igneus	2.592433284
Pericrocotus_cinnamomeus	2.020429061
Pericrocotus_solaris	2.258153358
Pericrocotus_montanus	2.032553545
Pericrocotus_miniatus	2.275971814
Pericrocotus_brevirostris	2.249575634
Pericrocotus_lansbergei	2.416911558
Pericrocotus_ethologus	2.261452281
Pericrocotus_flammeus	2.674164502
Pericrocotus_divaricatus	2.417735047
Pericrocotus_tegimae	2.304983985
Pericrocotus_cantonensis	2.230373393
Pericrocotus_roseus	2.266635901
Coracina_caeruleogrisea	5.091970866
Coracina_longicauda	4.468174216
Coracina_temminckii	3.440920144
Coracina_bicolor	3.871384654
Coracina_maxima	4.246309098
Coracina_lineata	3.991548175
Coracina_boyeri	4.088903764
Coracina_novaehollandiae	4.036136753
Coracina_fortis	3.573700093
Coracina_personata	3.532027311
Coracina_welchmani	2.50695168
Coracina_caledonica	2.50695168
Coracina_striata	3.707332058
Coracina_panayensis	2.50695168
Coracina_javensis	3.699729585
Coracina_macei	3.544110779
Coracina_dobsoni	2.50695168
Coracina_schistacea	3.240952388
Coracina_leucopygia	3.181550329
Coracina_larvata	3.449851589
Coracina_papuensis	3.77314145
Coracina_atriceps	4.032110031
Ceblepyris_cucullatus	2.534393376
Ceblepyris_cinereus	2.534393376
Ceblepyris_graueri	3.718703183
Ceblepyris_pectoralis	3.884008714
Ceblepyris_caesius	3.792949071
Campephaga_flava	3.379430551
Campephaga_petiti	3.135549027
Campephaga_phoenicea	3.112903747
Campephaga_quiscalina	3.420718295
Lobotos_lobatus	3.123305567
Lobotos_oriolinus	3.013407541
Campochaera_sloetii	3.328205749
Malindangia_mcgregori	3.262639688
Edolisoma_anale	3.748723658
Edolisoma_ostentum	3.682991518
Edolisoma_coerulescens	3.533034717
Edolisoma_montanum	3.792192026
Edolisoma_dohertyi	3.644600856
Edolisoma_dispar	3.662957614
Edolisoma_schisticeps	3.502441409
Edolisoma_ceramense	3.366102384
Edolisoma_mindanense	3.521676234
Edolisoma_salomonis	2.320573783
Edolisoma_holopolium	2.320573783
Edolisoma_pygmaeum	2.320573783
Edolisoma_morio	3.602352645
Edolisoma_incertum	3.589236524
Edolisoma_remotum	2.320573783
Edolisoma_sula	3.706651578
Edolisoma_tenuirostre	2.320573783
Edolisoma_grayi	2.320573783
Edolisoma_obiense	2.320573783
Edolisoma_meyerii	2.320573783
Edolisoma_rostratum	2.320573783
Edolisoma_monacha	2.320573783
Edolisoma_nesiotis	2.320573783
Edolisoma_insperatum	2.320573783
Edolisoma_melas	3.58810077
Edolisoma_parvulum	3.715070109
Celebesica_abbotti	3.706000693
Cyanograucalus_azureus	3.347130246
Lalage_maculosa	2.796472309
Lalage_sharpei	3.112098123
Lalage_sueurii	2.634716384
Lalage_leucopyga	2.607377664
Lalage_tricolor	2.552438794
Lalage_aurea	2.525850399
Lalage_atrovirens	2.742733204
Lalage_leucoptera	2.032553545
Lalage_moesta	2.6726755
Lalage_leucomela	2.881083515
Lalage_conjuncta	2.032553545
Lalage_melanoleuca	2.623429359
Lalage_minor	2.032553545
Lalage_nigra	2.763897829
Lalage_leucopygialis	2.49099836
Lalage_melaschistos	2.574565406
Lalage_melanoptera	2.518117629
Lalage_polioptera	2.666257283
Lalage_fimbriata	2.683410743
Lalage_typica	3.073130313
Lalage_newtoni	2.977869687
Rhagologus_leucostigma	2.999473756
Peltops_blainvillii	2.795979798
Peltops_montanus	3.106131363
Strepera_fuliginosa	6.298897973
Strepera_graculina	6.302670333
Strepera_versicolor	5.94130574
Melloria_quoyi	3.786167203
Gymnorhina_tibicen	5.907864498
Cracticus_cassicus	4.808231238
Cracticus_louisiadensis	4.539047565
Cracticus_nigrogularis	5.622428648
Cracticus_torquatus	5.127944414
Cracticus_argenteus	3.989553295
Cracticus_mentalis	3.945957831
Artamus_personatus	3.188298286
Artamus_superciliosus	3.420343375
Artamus_cyanopterus	3.027708037
Artamus_cinereus	3.068880815
Artamus_minor	2.638382153
Artamus_maximus	3.667958833
Artamus_leucoryn	3.020517579
Artamus_mentalis	3.383984238
Artamus_insignis	3.59579156
Artamus_monachus	3.307072682
Artamus_fuscus	3.266407115
Machaerirhynchus_flaviventer	2.805644739
Machaerirhynchus_nigripectus	2.786620047
Newtonia_archboldi	2.134220061
Newtonia_brunneicauda	2.269568972
Newtonia_fanovanae	2.445365946
Newtonia_amphichroa	2.358890234
Tylas_eduardi	3.72601668
Calicalicus_madagascariensis	2.883207953
Calicalicus_rufocarpalis	2.549995379
Hypositta_corallirostris	2.501799934
Leptopterus_chabert	2.688271442
Cyanolanius_comorensis	2.534393376
Cyanolanius_madagascarinus	2.534393376
Mystacornis_crossleyi	2.881410483
Pseudobias_wardi	2.446330632
Vanga_curvirostris	3.956039465
Schetba_rufa	3.097636103
Euryceros_prevostii	3.920156688
Xenopirostris_polleni	3.917255548
Xenopirostris_xenopirostris	3.893917449
Xenopirostris_damii	3.553777357
Oriolia_bernieri	3.409026987
Falculea_palliata	3.570663949
Artamella_viridis	3.381434876
Prionops_plumatus	3.75269219
Prionops_poliolophus	4.644104999
Prionops_alberti	4.381696305
Prionops_caniceps	3.995856493
Prionops_rufiventris	4.274446896
Prionops_retzii	4.297366718
Prionops_gabela	3.951245853
Prionops_scopifrons	3.770726817
Hemipus_picatus	2.261362216
Hemipus_hirundinaceus	2.425325085
Tephrodornis_sylvicola	2.320573783
Tephrodornis_virgatus	2.320573783
Tephrodornis_pondicerianus	2.615416099
Tephrodornis_affinis	2.320573783
Megabyas_flammulatus	2.828182577
Bias_musicus	3.636310074
Philentoma_pyrhoptera	2.919179265
Philentoma_velata	2.962447698
Lanioturdus_torquatus	3.312350338
Batis_diops	3.140075475
Batis_margaritae	3.047264939
Batis_mixta	3.236162675
Batis_reichenowi	3.705356972
Batis_crypta	3.086084516
Batis_dimorpha	3.705356972
Batis_capensis	3.705356972
Batis_fratrum	3.072476873
Batis_molitor	3.207907574
Batis_senegalensis	3.310566169
Batis_orientalis	2.923666414
Batis_soror	2.973132073
Batis_pririt	2.962353108
Batis_minor	3.250826318
Batis_erlangeri	3.705356972
Batis_perkeo	2.687191558
Batis_minulla	2.995370277
Batis_minima	3.011345457
Batis_ituriensis	3.047797712
Batis_occulta	2.945807235
Batis_poensis	2.982206407
Dyaphorophyia_hormophora	4.262736654
Dyaphorophyia_castanea	4.262736654
Dyaphorophyia_tonsa	3.821297723
Dyaphorophyia_blissetti	2.579104415
Dyaphorophyia_chalybea	2.579104415
Dyaphorophyia_jamesoni	3.347518145
Dyaphorophyia_concreta	4.262736654
Dyaphorophyia_ansorgei	4.262736654
Platysteira_cyanea	3.313511069
Platysteira_albifrons	2.926614822
Platysteira_laticincta	3.149928106
Platysteira_peltata	3.013401781
Aegithina_tiphia	2.434474754
Aegithina_nigrolutea	2.566227497
Aegithina_viridissima	2.774580989
Aegithina_lafresnayei	2.43279741
Pityriasis_gymnocephala	4.141871104
Malaconotus_cruentus	3.905334306
Malaconotus_blanchoti	3.326014809
Malaconotus_monteiri	3.866860596
Malaconotus_lagdeni	4.114711224
Malaconotus_gladiator	3.923462176
Malaconotus_alius	3.786088872
Dryoscopus_sabini	3.220777254
Dryoscopus_angolensis	3.210552448
Dryoscopus_senegalensis	3.318731712
Dryoscopus_cubla	3.361731228
Dryoscopus_gambensis	3.371645578
Dryoscopus_pringlii	2.984094994
Bocagia_minuta	3.358633391
Tchagra_australis	2.520034624
Tchagra_jamesi	2.436734291
Tchagra_tchagra	2.973352997
Tchagra_senegalus	2.854709031
Nilaus_afer	2.965866819
Chlorophoneus_kupeensis	3.198227363
Chlorophoneus_multicolor	3.398687196
Chlorophoneus_nigrifrons	3.121664446
Chlorophoneus_olivaceus	3.320654786
Chlorophoneus_bocagei	3.268187507
Chlorophoneus_sulfureopectus	3.270465943
Laniarius_leucorhynchus	3.518567297
Laniarius_poensis	3.587801108
Laniarius_holomelas	2.50695168
Laniarius_fuelleborni	3.608854994
Laniarius_funebris	3.520457478
Laniarius_luehderi	3.558684933
Laniarius_brauni	3.400985523
Laniarius_amboimensis	3.276365553
Laniarius_ruficeps	3.117436581
Laniarius_aethiopicus	3.328163668
Laniarius_nigerrimus	2.50695168
Laniarius_sublacteus	2.50695168
Laniarius_ferrugineus	3.816681407
Laniarius_bicolor	3.565291036
Laniarius_turatii	3.601489475
Laniarius_barbarus	3.618463605
Laniarius_erythrogaster	3.502591865
Laniarius_atrococcineus	3.469717126
Laniarius_mufumbiri	2.927507532
Laniarius_atroflavus	2.990399546
Rhodophoneus_cruentus	3.627694725
Telophorus_zeylonus	3.652547211
Telophorus_dohertyi	3.09460465
Telophorus_viridis	3.566775356
Chaetorhynchus_papuensis	3.204254441
Lamprolia_klinesmithi	2.534393376
Lamprolia_victoriae	2.534393376
Rhipidura_atra	3.117208153
Rhipidura_nigrocinnamomea	2.597127209
Rhipidura_cyaniceps	2.858409278
Rhipidura_sauli	1.912743673
Rhipidura_albiventris	1.912743673
Rhipidura_samarensis	1.912743673
Rhipidura_superciliaris	1.912743673
Rhipidura_euryura	2.673048771
Rhipidura_perlata	2.774580989
Rhipidura_fuscorufa	2.671593307
Rhipidura_tenkatei	1.912743673
Rhipidura_rufiventris	1.912743673
Rhipidura_hoedti	1.912743673
Rhipidura_bouruensis	1.912743673
Rhipidura_obiensis	1.912743673
Rhipidura_cinerea	1.912743673
Rhipidura_assimilis	1.912743673
Rhipidura_kordensis	1.912743673
Rhipidura_isura	1.912743673
Rhipidura_cockerelli	2.755806104
Rhipidura_coultasi	1.912743673
Rhipidura_diluta	2.664129086
Rhipidura_threnothorax	2.932847437
Rhipidura_maculipectus	2.515866753
Rhipidura_leucothorax	3.00933411
Rhipidura_leucophrys	3.006354495
Rhipidura_javanica	3.245368073
Rhipidura_nigritorquis	1.912743673
Rhipidura_aureola	2.39995751
Rhipidura_albogularis	1.912743673
Rhipidura_albicollis	1.438345538
Rhipidura_phoenicura	2.672964152
Rhipidura_brachyrhyncha	2.42671815
Rhipidura_rufidorsa	2.609913436
Rhipidura_dahli	2.418197305
Rhipidura_matthiae	2.718588331
Rhipidura_malaitae	2.542902921
Rhipidura_lepida	2.672797349
Rhipidura_teysmanni	2.478526988
Rhipidura_superflua	2.703335163
Rhipidura_dedemi	2.479723601
Rhipidura_opistherythra	2.672304375
Rhipidura_rufifrons	2.391474294
Rhipidura_kubaryi	2.67714972
Rhipidura_melanolaema	1.912743673
Rhipidura_semirubra	2.712326933
Rhipidura_dryas	1.912743673
Rhipidura_albolimbata	2.521662183
Rhipidura_hyperythra	2.679565714
Rhipidura_drownei	2.525891676
Rhipidura_ocularis	1.912743673
Rhipidura_verreauxi	2.827979467
Rhipidura_spilodera	1.912743673
Rhipidura_layardi	1.912743673
Rhipidura_rufilateralis	1.912743673
Rhipidura_tenebrosa	2.728316521
Rhipidura_rennelliana	2.641129089
Rhipidura_nebulosa	3.29792643
Rhipidura_personata	2.868012862
Rhipidura_phasiana	2.431605086
Rhipidura_albiscapa	1.940185369
Rhipidura_fuliginosa	1.940185369
Dicrurus_ludwigii	2.935067475
Dicrurus_atripennis	3.214905289
Dicrurus_adsimilis	3.098149604
Dicrurus_modestus	2.40646644
Dicrurus_fuscipennis	3.063812764
Dicrurus_aldabranus	3.194875122
Dicrurus_forficatus	3.174428321
Dicrurus_waldenii	3.058180156
Dicrurus_macrocercus	2.915265716
Dicrurus_leucophaeus	2.677811034
Dicrurus_caerulescens	3.094242843
Dicrurus_annectens	2.758361655
Dicrurus_aeneus	2.740120126
Dicrurus_remifer	2.997857398
Dicrurus_balicassius	3.228433691
Dicrurus_hottentottus	3.297098047
Dicrurus_striatus	2.40646644
Dicrurus_sumatranus	3.284128694
Dicrurus_densus	3.23034538
Dicrurus_menagei	2.466169882
Dicrurus_montanus	3.212261543
Dicrurus_bracteatus	3.233427907
Dicrurus_megarhynchus	3.583781847
Dicrurus_andamanensis	3.368279328
Dicrurus_paradiseus	3.371094909
Dicrurus_lophorinus	2.40646644
Ifrita_kowaldi	3.841338395
Myiagra_freycineti	2.40646644
Myiagra_oceanica	2.694975461
Myiagra_erythrops	2.693699611
Myiagra_pluto	2.697569508
Myiagra_galeata	2.408106318
Myiagra_atra	2.737506843
Myiagra_rubecula	2.44301341
Myiagra_ferrocyanea	2.439181342
Myiagra_cervinicauda	2.376037497
Myiagra_caledonica	2.29958643
Myiagra_vanikorensis	2.874069771
Myiagra_albiventris	3.025808364
Myiagra_castaneigularis	2.40646644
Myiagra_azureocapilla	2.40646644
Myiagra_ruficollis	2.53738545
Myiagra_cyanoleuca	2.4952742
Myiagra_alecto	3.020590502
Myiagra_hebetior	2.997961143
Myiagra_eichhorni	2.40646644
Myiagra_cervinicolor	2.40646644
Myiagra_nana	2.40646644
Myiagra_inquieta	2.199462596
Arses_insularis	2.509070673
Arses_telescopthalmus	2.032553545
Arses_lorealis	1.80834046
Arses_kaupi	2.546275747
Grallina_cyanoleuca	3.279053221
Grallina_bruijnii	3.560266394
Symposiachrus_axillaris	3.354944741
Symposiachrus_rubiensis	4.164955513
Symposiachrus_guttula	2.96760146
Symposiachrus_mundus	3.052715184
Symposiachrus_sacerdotum	3.321303116
Symposiachrus_boanensis	2.791415214
Symposiachrus_trivirgatus	3.084086471
Symposiachrus_everetti	3.260373141
Symposiachrus_loricatus	3.089296679
Symposiachrus_leucurus	3.069895277
Symposiachrus_julianae	3.108795833
Symposiachrus_brehmii	3.46556585
Symposiachrus_manadensis	3.233340729
Symposiachrus_infelix	3.100861333
Symposiachrus_menckei	3.106798223
Symposiachrus_verticalis	2.552622521
Symposiachrus_ateralbus	2.552622521
Symposiachrus_barbatus	2.552622521
Symposiachrus_malaitae	2.552622521
Symposiachrus_browni	3.047317086
Symposiachrus_vidua	2.720770435
Carterornis_chrysomela	2.415432926
Carterornis_leucotis	2.361560266
Carterornis_pileatus	2.395438036
Carterornis_castus	2.771132355
Chasiempis_sclateri	5.229986546
Chasiempis_ibidis	5.229986546
Chasiempis_sandwichensis	5.23550929
Pomarea_pomarea	3.554360998
Pomarea_nigra	3.024016539
Pomarea_dimidiata	3.545292378
Pomarea_fluxa	3.554360998
Pomarea_iphis	3.070829366
Pomarea_whitneyi	3.492830917
Pomarea_nukuhivae	3.554360998
Pomarea_mira	3.554360998
Pomarea_mendozae	3.203775157
Neolalage_banksiana	2.605662741
Mayrornis_schistaceus	2.72454054
Mayrornis_versicolor	2.948917739
Mayrornis_lessoni	2.823685791
Clytorhynchus_pachycephaloides	2.892864605
Clytorhynchus_vitiensis	3.316611291
Clytorhynchus_sanctaecrucis	3.498591391
Clytorhynchus_nigrogularis	3.11913848
Clytorhynchus_hamlini	3.108862622
Monarcha_cinerascens	3.206495147
Monarcha_castaneiventris	2.755090387
Monarcha_megarhynchus	2.199462596
Monarcha_ugiensis	2.199462596
Monarcha_richardsii	2.767674978
Monarcha_frater	2.555719619
Monarcha_melanopsis	2.688920272
Metabolus_takatsukasae	3.105702288
Metabolus_godeffroyi	2.877012377
Metabolus_rugensis	3.483709002
Trochocercus_bivittatus	2.534393376
Trochocercus_cyanomelas	2.534393376
Trochocercus_nitens	2.612830029
Hypothymis_azurea	2.145699315
Hypothymis_puella	2.032553545
Hypothymis_helenae	2.061826412
Hypothymis_coelestis	2.145368708
Eutrichomyias_rowleyi	2.750670612
Terpsiphone_unirufa	3.716053024
Terpsiphone_cinnamomea	3.716053024
Terpsiphone_cyanescens	3.294633613
Terpsiphone_atrocaudata	2.304751886
Terpsiphone_corvina	3.685841101
Terpsiphone_bourbonnensis	2.682736905
Terpsiphone_paradisi	2.452317659
Terpsiphone_incei	3.716053024
Terpsiphone_affinis	3.716053024
Terpsiphone_floris	3.716053024
Terpsiphone_mutata	2.613345195
Terpsiphone_atrochalybeia	2.912526407
Terpsiphone_viridis	2.32472922
Terpsiphone_rufocinerea	3.030164555
Terpsiphone_batesi	3.716053024
Terpsiphone_rufiventer	2.754013994
Terpsiphone_bedfordi	2.892493642
Platylophus_galericulatus	3.483152809
Corvinella_corvina	3.211371677
Urolestes_melanoleucus	3.36419417
Eurocephalus_ruppelli	3.215816083
Eurocephalus_anguitimens	3.242651403
Lanius_tigrinus	1.835244609
Lanius_souzae	2.227749977
Lanius_bucephalus	1.929156083
Lanius_cristatus	1.894425665
Lanius_collurio	2.291235301
Lanius_phoenicuroides	1.919442
Lanius_isabellinus	1.960752023
Lanius_collurioides	1.883869341
Lanius_gubernator	2.064349443
Lanius_vittatus	1.929544314
Lanius_schach	2.489099646
Lanius_tephronotus	2.014516828
Lanius_validirostris	2.307714114
Lanius_mackinnoni	2.604383194
Lanius_minor	1.936744455
Lanius_ludovicianus	2.702084494
Lanius_sphenocercus	1.998849906
Lanius_giganteus	1.919442
Lanius_borealis	1.919442
Lanius_excubitor	1.981663569
Lanius_meridionalis	1.919442
Lanius_excubitoroides	2.788754978
Lanius_cabanisi	2.906894841
Lanius_dorsalis	2.528314273
Lanius_somalicus	2.481555576
Lanius_collaris	2.378080016
Lanius_newtoni	2.078167792
Lanius_senator	1.867008841
Lanius_nubicus	1.655127719
Platysmurus_leucopterus	3.914251999
Platysmurus_aterrimus	2.032553545
Temnurus_temnurus	4.191636534
Crypsirina_temia	4.457821151
Crypsirina_cucullata	4.325650809
Dendrocitta_vagabunda	3.440679632
Dendrocitta_formosae	3.818233635
Dendrocitta_occipitalis	3.289979598
Dendrocitta_cinerascens	2.534393376
Dendrocitta_leucogastra	3.79208997
Dendrocitta_frontalis	3.804896809
Dendrocitta_bayleii	4.019055585
Pyrrhocorax_pyrrhocorax	8.016646585
Pyrrhocorax_graculus	8.054587435
Urocissa_ornata	4.186386352
Urocissa_caerulea	3.823248409
Urocissa_flavirostris	3.968108993
Urocissa_erythroryncha	3.80577106
Urocissa_xanthomelana	2.534393376
Urocissa_whiteheadi	2.534393376
Cissa_chinensis	3.409315682
Cissa_hypoleuca	4.380244686
Cissa_thalassina	4.925450033
Cissa_jefferyi	2.534393376
Perisoreus_canadensis	3.668742765
Perisoreus_infaustus	3.514948371
Perisoreus_internigrans	3.452804027
Cyanopica_cooki	2.390185369
Cyanopica_cyanus	2.390185369
Garrulus_glandarius	4.906858475
Garrulus_bispecularis	4.906858475
Garrulus_leucotis	4.906858475
Garrulus_lanceolatus	4.393989518
Garrulus_lidthi	4.400196004
Zavattariornis_stresemanni	2.792769282
Ptilostomus_afer	3.375325231
Podoces_hendersoni	3.795778832
Podoces_biddulphi	4.715445183
Podoces_panderi	3.299926792
Podoces_pleskei	3.043575108
Pica_pica	5.811860414
Pica_mauritanica	3.7304073
Pica_asirensis	3.7304073
Pica_hudsonia	4.123549167
Pica_nutalli	3.408051597
Nucifraga_columbiana	4.395406084
Nucifraga_caryocatactes	5.029593881
Nucifraga_hemispila	3.679533296
Nucifraga_multipunctata	3.679533296
Corvus_dauuricus	3.754216541
Corvus_monedula	5.566681027
Corvus_nasicus	5.257893722
Corvus_jamaicensis	5.369297914
Corvus_leucognaphalus	5.871268123
Corvus_capensis	5.304494867
Corvus_ossifragus	5.21193923
Corvus_sinaloae	5.229806061
Corvus_imparatus	4.245109441
Corvus_palmarum	5.10400899
Corvus_hawaiiensis	6.487731732
Corvus_frugilegus	5.585125453
Corvus_crassirostris	6.70486558
Corvus_albicollis	6.246596305
Corvus_corax	7.464649592
Corvus_cryptoleucus	5.649748724
Corvus_ruficollis	5.430179582
Corvus_edithae	5.407314577
Corvus_albus	5.117557646
Corvus_rhipidurus	5.788616222
Corvus_brachyrhynchos	7.993566253
Corvus_caurinus	6.003675064
Corvus_corone	5.722759998
Corvus_pectoralis	5.512395626
Corvus_florensis	5.724636568
Corvus_typicus	5.721033098
Corvus_unicolor	5.815866212
Corvus_enca	5.476489983
Corvus_violaceus	5.225642139
Corvus_validus	5.928581731
Corvus_moneduloides	5.705631996
Corvus_meeki	5.75477747
Corvus_woodfordi	5.658801562
Corvus_fuscicapillus	5.888906714
Corvus_tristis	6.679412239
Corvus_insularis	5.225642139
Corvus_orru	5.225642139
Corvus_bennetti	4.749586658
Corvus_mellori	5.586769861
Corvus_tasmanicus	5.688510398
Corvus_coronoides	7.628797801
Corvus_splendens	4.305368018
Corvus_macrorhynchos	6.215232069
Corvus_kubaryi	4.784556879
Cyanolyca_mirabilis	3.405185629
Cyanolyca_nanus	3.448632305
Cyanolyca_pumilo	3.349534978
Cyanolyca_argentigula	4.577208691
Cyanolyca_pulchra	3.984059992
Cyanolyca_cucullata	4.549732109
Cyanolyca_quindiuna	2.534393376
Cyanolyca_armillata	2.534393376
Cyanolyca_turcosa	3.989872748
Cyanolyca_viridicyanus	3.993392144
Gymnorhinus_cyanocephalus	4.625597206
Aphelocoma_unicolor	4.962856771
Aphelocoma_wollweberi	5.563176083
Aphelocoma_ultramarina	7.157614624
Aphelocoma_coerulescens	5.175549526
Aphelocoma_californica	4.745295137
Cyanocitta_cristata	5.15878621
Cyanocitta_stelleri	4.326749528
Cyanocorax_violaceus	6.5080052329999996
Cyanocorax_cyanomelas	7.480116815
Cyanocorax_cristatellus	7.610384807
Cyanocorax_coeruleus	11.68108254
Cyanocorax_morio	7.464407327
Cyanocorax_colliei	6.559924743
Cyanocorax_formosus	7.495599702
Cyanocorax_yncas	7.142998682
Cyanocorax_mystacalis	6.930711502
Cyanocorax_dickeyi	6.864503198
Cyanocorax_affinis	6.683268293
Cyanocorax_heilprini	7.478387452
Cyanocorax_hafferi	10.365329
Cyanocorax_cyanopogon	7.257517794
Cyanocorax_chrysops	6.119524418
Cyanocorax_cayanus	7.526823833
Cyanocorax_melanocyaneus	5.965249827
Cyanocorax_yucatanicus	5.587297433
Cyanocorax_sanblasianus	6.451603356
Cyanocorax_beecheii	6.646926856
Melampitta_lugubris	3.897993533
